,ID,,,,STUDY TITLE,,,,COMPKEY,,"UNITID/
UNITID2",,,"DIR
FLOW",LANE,START DATE,AMPK,,PMPK,AWDT,,ADT,,,"WEEK
DAYS",DAYS
,215193,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Oct-2008,758,,905,"11,749",,"11,539",,,5,7
,215192,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Oct-2008,748,,957,"12,246",,"12,090",,,5,7
,215287,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,28-Oct-2008,743,,960,"12,379",,"12,097",,,5,7
,215397,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Nov-2008,730,,989,"12,483",,"12,237",,,4,6
,215398,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-Nov-2008,779,,876,"11,871",,"11,592",,,4,6
,215569,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Dec-2008,733,,977,"12,457",,"11,849",,,5,7
,215570,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Dec-2008,749,,889,"11,797",,"11,164",,,5,7
,215695,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Jan-2009,724,,947,"12,233",,"11,951",,,4,6
,215696,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Jan-2009,766,,883,"11,984",,"11,686",,,4,6
,215868,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Feb-2009,729,,910,"11,986",,"11,750",,,4,6
,215869,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-Feb-2009,723,,889,"11,734",,"11,460",,,4,6
,216069,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Mar-2009,719,,931,"12,112",,"11,867",,,5,7
,216070,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-Mar-2009,761,,924,"11,993",,"11,556",,,5,7
,216330,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Apr-2009,712,,952,"12,404",,"12,170",,,5,7
,216331,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Apr-2009,754,,924,"12,240",,"11,837",,,5,7
,216598,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-May-2009,735,,931,"12,416",,"12,292",,,5,7
,216599,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-May-2009,782,,908,"12,251",,"12,041",,,5,7
,216878,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,15-Jun-2009,767,,933,"12,787",,"12,583",,,5,7
,216879,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,15-Jun-2009,770,,945,"12,537",,"12,143",,,5,7
,217089,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Jul-2009,769,,965,"12,933",,"12,709",,,5,7
,217090,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Jul-2009,751,,888,"12,650",,"12,364",,,5,7
,217309,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,11-Aug-2009,775,,964,"12,737",,"12,632",,,5,7
,217310,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,11-Aug-2009,724,,917,"12,279",,"12,033",,,5,7
,217427,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,08-Sep-2009,764,,966,"12,699",,"12,469",,,5,7
,217534,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,17-Sep-2009,808,,959,"12,405",,"12,038",,,5,7
,217698,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Oct-2009,734,,925,"12,097",,"11,898",,,5,7
,217699,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Oct-2009,776,,924,"11,833",,"11,548",,,5,7
,217872,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Nov-2009,735,,947,"12,007",,"11,770",,,4,6
,217873,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Nov-2009,748,,884,"11,700",,"11,368",,,4,6
,217997,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,08-Dec-2009,724,,910,"12,127",,"11,912",,,5,7
,217998,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,08-Dec-2009,770,,927,"11,991",,"11,714",,,5,7
,218123,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-Jan-2010,728,,917,"12,000",,"11,698",,,4,6
,218124,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-Jan-2010,770,,876,"11,696",,"11,369",,,4,6
,218253,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Feb-2010,695,,894,"11,857",,"11,657",,,4,6
,218323,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,24-Feb-2010,708,,878,"11,387",,"11,156",,,5,7
,218417,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Mar-2010,729,,919,"12,021",,"11,984",,,5,7
,218418,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Mar-2010,881,,927,"12,436",,"12,120",,,5,7
,218631,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Apr-2010,753,,932,"12,389",,"12,269",,,5,7
,218633,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Apr-2010,749,,929,"12,133",,"11,931",,,5,7
,218796,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,11-May-2010,725,,924,"12,493",,"12,314",,,5,7
,218797,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,11-May-2010,733,,904,"12,248",,0,,,5,5
,300299,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,15-Jul-2010,730,,881,"12,151",,"11,879",,,5,7
,300571,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,15-Jul-2010,723,,934,"12,657",,"12,384",,,5,7
,300516,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,17-Aug-2010,699,,957,"12,848",,"12,673",,,5,7
,300517,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,17-Aug-2010,723,,925,"12,027",,"11,630",,,5,7
,300638,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Sep-2010,722,,917,"12,248",,"12,071",,,5,7
,300640,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Sep-2010,773,,932,"12,014",,"11,822",,,5,7
,300815,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-Oct-2010,743,,897,"12,051",,"11,941",,,5,7
,300816,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-Oct-2010,763,,948,"12,049",,"11,852",,,5,7
,301208,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Dec-2010,696,,808,"10,496",,"10,009",,,5,7
,303188,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,TOTAL,STANDARD,13-Dec-2010,"1,372",,"1,683","22,889",,"22,160",,,5,7
,301207,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Dec-2010,737,,923,"12,394",,"12,151",,,5,7
,301465,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,18-Jan-2011,726,,888,"11,295",,"11,119",,,5,7
,301464,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,18-Jan-2011,726,,940,"11,831",,"11,656",,,5,7
,301606,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,08-Feb-2011,710,,879,"11,322",,"11,164",,,5,7
,301605,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,08-Feb-2011,719,,936,"11,823",,"11,717",,,5,7
,302355,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,21-Mar-2011,733,,927,"11,617",,"11,392",,,5,7
,302353,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,21-Mar-2011,805,,953,"12,332",,"12,221",,,5,7
,302560,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Apr-2011,703,,890,"11,462",,"11,432",,,5,7
,302559,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Apr-2011,685,,915,"11,896",,"11,903",,,5,7
,302754,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-May-2011,758,,904,"12,039",,"11,764",,,5,7
,302753,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-May-2011,873,,"1,088","14,058",,"13,782",,,5,7
,303381,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Jun-2011,422,,570,"6,854",,"6,562",,,5,7
,303380,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Jun-2011,775,,975,"13,122",,"12,932",,,5,7
,303582,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,11-Jul-2011,738,,931,"12,159",,"11,839",,,5,7
,303581,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,11-Jul-2011,722,,960,"12,541",,"12,292",,,5,7
,303785,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Aug-2011,719,,850,"11,460",,"11,238",,,5,7
,303784,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Aug-2011,750,,933,"12,619",,"12,353",,,5,7
,303962,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,20-Sep-2011,761,,916,"11,803",,"11,562",,,5,7
,303961,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,20-Sep-2011,791,,927,"12,672",,"12,436",,,5,7
,304135,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,19-Oct-2011,288,,302,"4,012",,"3,770",,,5,7
,304136,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,19-Oct-2011,722,,915,"11,701",,"11,516",,,5,7
,304363,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Nov-2011,768,,905,"11,852",,"11,724",,,5,7
,304362,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Nov-2011,792,,961,"12,612",,"12,478",,,5,7
,304759,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-Dec-2011,766,,873,"12,156",,"11,893",,,5,7
,304750,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-Dec-2011,765,,"1,014","12,629",,"12,371",,,5,7
,305990,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Feb-2012,731,,900,"11,570",,"11,268",,,4,6
,305989,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Feb-2012,748,,"1,161","11,267",,"9,677",,,4,6
,307031,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Mar-2012,184,,225,"1,944",,"2,365",,,5,7
,307030,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Mar-2012,763,,"1,004","12,809",,"12,534",,,5,7
,307620,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-Apr-2012,734,,881,"11,597",,"11,537",,,5,7
,307619,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Apr-2012,765,,960,"12,506",,"12,360",,,5,7
,308247,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,19-Jun-2012,760,,909,"12,238",,"12,137",,,5,7
,308246,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,19-Jun-2012,741,,949,"12,759",,"12,611",,,5,7
,308650,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,23-Jul-2012,725,,912,"12,347",,"12,020",,,5,7
,308645,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,23-Jul-2012,755,,981,"12,899",,"12,554",,,5,7
,308828,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Aug-2012,723,,900,"12,318",,"12,059",,,5,7
,308827,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Aug-2012,732,,950,"12,581",,"12,395",,,5,7
,308967,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,11-Sep-2012,799,,923,"12,365",,"12,085",,,5,7
,308966,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,11-Sep-2012,743,,964,"12,530",,"12,321",,,5,7
,309257,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Oct-2012,822,,922,"12,247",,"11,808",,,5,7
,309403,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,19-Oct-2012,736,,943,"12,107",,"11,800",,,5,7
,309505,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,13-Nov-2012,808,,862,"11,614",,"11,188",,,5,7
,309504,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,13-Nov-2012,722,,914,"11,870",,"11,618",,,5,7
,309623,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,10-Dec-2012,802,,877,"11,890",,"11,505",,,5,7
,309622,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,10-Dec-2012,724,,968,"12,267",,"11,953",,,5,7
,309670,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,08-Jan-2013,759,,891,"11,451",,"11,026",,,5,7
,309669,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,08-Jan-2013,706,,928,"11,803",,"11,451",,,5,7
,309861,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-Feb-2013,730,,923,"11,731",,"11,264",,,4,6
,309860,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-Feb-2013,776,,957,"12,807",,"12,372",,,4,6
,310764,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,19-Mar-2013,802,,931,"12,086",,"11,917",,,5,7
,310763,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,19-Mar-2013,749,,950,"12,412",,"12,268",,,5,7
,310892,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,09-Apr-2013,709,,897,"11,313",,"11,083",,,5,7
,310898,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,09-Apr-2013,690,,913,"11,792",,"11,615",,,5,7
,311281,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-May-2013,800,,939,"12,174",,"11,942",,,5,7
,311280,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-May-2013,719,,917,"12,256",,"12,409",,,5,7
,311511,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,17-Jun-2013,728,,939,"11,986",,"11,793",,,5,7
,311648,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,11-Jul-2013,767,,899,"12,146",,"11,860",,,5,7
,311647,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,11-Jul-2013,757,,965,"12,980",,"12,364",,,5,7
,311804,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,14-Aug-2013,731,,907,"11,950",,"11,786",,,5,7
,311803,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,14-Aug-2013,743,,969,"12,858",,"12,814",,,5,7
,311935,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,W,STANDARD,12-Sep-2013,773,,904,"11,844",,"11,383",,,5,7
,311949,,,,"NW MARKET ST, W/O 8TH AVE NW",,,,19223,,15130/0080,,,E,STANDARD,12-Sep-2013,771,,960,"12,614",,"12,270",,,5,7
,300075,,,,"NW MARKET ST, W/O 8TH AVE NW, E FLOW",,,,19223,,15130/0080,,,E,STANDARD,07-Jun-2010,736,,931,"12,491",,"12,377",,,5,7
,300076,,,,"NW MARKET ST, W/O 8TH AVE NW, W FLOW",,,,19223,,15130/0080,,,W,STANDARD,07-Jun-2010,739,,935,"12,204",,"12,065",,,5,7
,218047,,,,"NW MARKET ST, W/O LEARY AVE NW",,,,19234,,15130/0220,,,E,STANDARD,15-Dec-2009,486,,606,"7,728",,"7,739",,,5,7
,213552,,,,"NW VERNON PL, SW/O LEARY AVE NW",,,,19255,,15195/0200,,,NE,STANDARD,27-Feb-2008,66,,87,917,,901,,,5,7
,215388,,,,"OAKHURST RD S, N/O SEWARD PARK S AVE S",,,,12019,,08900/0610,,,S,STANDARD,07-Nov-2008,12,,24,154,,154,,,4,6
,210009,,,,"OCCIDENTAL AVE S, N/O S HORTON ST",,,,12033,,08920/0320,,,S,STANDARD,31-Jul-2006,22,,32,279,,227,,,5,7
,206304,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,08-Mar-2005,94,,82,880,,839,,,5,7
,206305,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,08-Mar-2005,74,,77,847,,821,,,5,7
,209080,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,09-Mar-2006,78,,87,878,,860,,,5,7
,209081,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,09-Mar-2006,50,,64,671,,690,,,5,7
,211502,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,08-Mar-2007,87,,96,981,,949,,,5,7
,211503,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,08-Mar-2007,75,,62,738,,777,,,5,7
,213632,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,10-Mar-2008,86,,96,923,,817,,,5,7
,213633,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,10-Mar-2008,93,,81,743,,705,,,5,7
,216140,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,24-Mar-2009,79,,86,886,,854,,,5,7
,216143,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,24-Mar-2009,146,,144,"1,243",,"1,198",,,5,7
,218402,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,08-Mar-2010,98,,86,905,,888,,,5,7
,218403,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,TOTAL,STANDARD,08-Mar-2010,170,,149,"1,693",,"1,643",,,5,7
,218404,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,08-Mar-2010,76,,76,789,,756,,,5,7
,302290,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,14-Mar-2011,55,,72,726,,661,,,5,7
,302289,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,14-Mar-2011,71,,89,995,,938,,,5,7
,307018,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,S,STANDARD,12-Mar-2012,35,,41,397,,354,,,5,7
,307017,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,12-Mar-2012,73,,116,874,,0,,,5,5
,310749,,,,"OCCIDENTAL AVE S, N/O S KING E ST",,,,12023,,08920/0040,,,N,STANDARD,18-Mar-2013,67,,79,757,,687,,,5,7
,300186,,,,"OCCIDENTAL AVE S, N/O S ROYAL BROUGHAM WAY, N FLOW",,,,12025,,08920/0080,,,N,STANDARD,16-Jun-2010,218,,196,"2,121",,"1,837",,,5,7
,300188,,,,"OCCIDENTAL AVE S, N/O S ROYAL BROUGHAM WAY, S FLOW",,,,12025,,08920/0080,,,S,STANDARD,16-Jun-2010,110,,148,"1,259",,"1,105",,,5,7
,300187,,,,"OCCIDENTAL AVE S, N/O S ROYAL BROUGHAM WAY, TOTAL FLOW",,,,12025,,08920/0080,,,TOTAL,STANDARD,16-Jun-2010,266,,321,"3,326",,"2,894",,,5,7
,300190,,,,"OCCIDENTAL AVE S, S/O EDGAR MARTINEZ DR S, N FLOW",,,,12026,,08920/0150,,,N,STANDARD,16-Jun-2010,92,,223,"1,557",,"1,283",,,5,7
,300192,,,,"OCCIDENTAL AVE S, S/O EDGAR MARTINEZ DR S, S FLOW",,,,12026,,08920/0150,,,S,STANDARD,16-Jun-2010,185,,112,"1,635",,"1,451",,,5,7
,300191,,,,"OCCIDENTAL AVE S, S/O EDGAR MARTINEZ DR S, TOTAL FLOW",,,,12026,,08920/0150,,,TOTAL,STANDARD,16-Jun-2010,257,,319,"3,192",,"2,734",,,5,7
,210008,,,,"OCCIDENTAL AVE S, S/O S HORTON ST",,,,12034,,08920/0330,,,N,STANDARD,31-Jul-2006,15,,16,117,,91,,,5,7
,302884,,,,"OCCIDENTAL AVE S, S/O S JACKSON ST",,,,12023,,08920/0040,,,N,STANDARD,19-May-2011,76,,97,885,,832,,,5,7
,206241,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,LEFT TURN,03-Mar-2005,19,,41,294,,263,,,5,7
,206240,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,03-Mar-2005,483,,971,"9,657",,"9,018",,,5,7
,209037,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,07-Mar-2006,442,,856,"8,225",,"7,756",,,5,7
,211517,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,09-Mar-2007,548,,908,"9,312",,"8,777",,,5,7
,213574,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,04-Mar-2008,428,,909,"8,282",,"7,690",,,5,7
,216018,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,04-Mar-2009,403,,835,"8,037",,"7,559",,,5,7
,218372,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,03-Mar-2010,471,,936,"8,918",,"8,429",,,5,7
,306968,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,06-Mar-2012,478,,982,"8,613",,"7,937",,,5,7
,310881,,,,"OLIVE WAY, NE/O 9TH AVE",,,,12047,,08950/0090,,,NE,STANDARD,08-Apr-2013,484,,964,"8,821",,"8,146",,,5,7
,207708,,,,"OLIVE WAY, SW/O 4TH AVE",,,,12041,,08950/0030,,,NE,STANDARD,31-Aug-2005,148,,139,"1,646",,"1,577",,,4,6
,302427,,,,"OLIVE WAY, SW/O 4TH AVE",,,,12041,,08950/0030,,,NE,STANDARD,30-Mar-2011,105,,119,"1,290",,"1,195",,,5,7
,208377,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,05-Dec-2005,523,,526,"6,643",,"6,543",,,5,7
,210834,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,04-Dec-2006,500,,502,"6,355",,"6,053",,,5,7
,215509,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,02-Dec-2008,514,,507,"6,554",,"6,413",,,5,7
,217949,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,01-Dec-2009,430,,466,"5,758",,"5,441",,,5,7
,301164,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,01-Dec-2010,479,,495,"6,577",,"6,306",,,5,7
,304732,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,E,STANDARD,08-Dec-2011,340,,402,"5,206",,"5,096",,,5,7
,309591,,,,"OLIVE WAY, SW/O 5TH AVE",,,,12042,,08950/0040,,,NE,STANDARD,03-Dec-2012,425,,503,"6,286",,"6,167",,,5,7
,215297,,,,"OLIVE WAY, SW/O 6TH AVE",,,,12043,,08950/0050,,,NE,STANDARD,29-Oct-2008,576,,778,"8,463",,"7,729",,,5,7
